,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies
129,2837.109178,90893.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,1
130,2535.321683,37453.03323794849,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,1
131,8433.228985,57961.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,2
132,3444.171166,37453.03323794849,0.6977400886900034,0.6977400886900034,0.6977400886900034,0.0,1
133,5394.703229,65978.0,0.697102272717479,0.697102272717479,0.697102272717479,0.0,3
134,2585.206268,28137.0,0.697026792661888,0.697026792661888,0.697026792661888,0.0,1
135,3034.646997,68205.0,0.6973833302302418,0.6973833302302418,0.6973833302302418,0.0,1
136,7844.252972,37453.03323794849,0.697871984897483,0.697871984897483,0.697871984897483,0.0,3
137,5794.104234,88370.0,0.6973280159140713,0.6973280159140713,0.6973280159140713,1.0,9
138,2329.459058,20934.0,0.6968575744657536,0.6968575744657536,0.6968575744657536,1.0,1
139,2514.59196,43860.0,0.697026792661888,0.697026792661888,0.697026792661888,0.0,1
140,9976.24549,74115.0,0.6969454480135512,0.6969454480135512,0.6969454480135512,0.0,2
141,2738.001957,37453.03323794849,0.6973280159140713,0.6973280159140713,0.6973280159140713,0.0,1
142,2476.480866,47918.0,0.6969023725902878,0.6969023725902878,0.6969023725902878,0.0,1
143,7250.029606,37453.03323794849,0.6971724677110133,0.6971724677110133,0.6971724677110133,0.0,2
144,3776.665506,68727.0,0.6977562675181708,0.6977562675181708,0.6977562675181708,0.0,1
145,5553.362689,37453.03323794849,0.6976709223100706,0.6976709223100706,0.6976709223100706,1.0,4
146,5174.081063,88081.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,5
147,15122.99194,37453.03323794849,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,2
148,4772.931526,15323.0,0.6981308979712214,0.6981308979712214,0.6981308979712214,0.0,1
149,3966.129505,72439.0,0.6978451588750256,0.6978451588750256,0.6978451588750256,1.0,1
150,2750.705045,51789.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,1
151,8663.919296,29218.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,2
152,5200.22777,23401.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,3
153,27528.31132,54586.0,0.6973833302302418,0.6973833302302418,0.6973833302302418,0.0,2
154,4731.749346,69833.0,0.6980476429700087,0.6980476429700087,0.6980476429700087,0.0,1
155,8018.503854,58843.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,2
156,5379.482798,24702.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,8
157,11790.49617,25251.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,2
158,7851.582939,48943.0,0.697026792661888,0.697026792661888,0.697026792661888,0.0,2
159,2680.900678,41968.0,0.697102272717479,0.697102272717479,0.697102272717479,0.0,1
160,4282.947971,40864.0,0.6979565533241635,0.6979565533241635,0.6979565533241635,1.0,1
161,4904.894731,12902.0,0.6982059468183518,0.6982059468183518,0.6982059468183518,0.0,1
162,8561.561976,37759.0,0.6979452851108423,0.6979452851108423,0.6979452851108423,0.0,5
163,6900.951275,37453.03323794849,0.6977234813538691,0.6977234813538691,0.6977234813538691,0.0,7
164,4064.107529,37453.03323794849,0.6979337603725477,0.6979337603725477,0.6979337603725477,0.0,1
165,4477.45201,41402.0,0.6980567373447008,0.6980567373447008,0.6980567373447008,4.0,1
166,15173.96841,22448.0,0.6981155273446273,0.6981155273446273,0.6981155273446273,0.0,2
167,25807.063,71210.0,0.6984820629356162,0.6984820629356162,0.6984820629356162,1.0,2
168,4633.101259,37453.03323794849,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,3
169,23594.6802,76358.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,2
170,3548.071725,37453.03323794849,0.6977874007021792,0.6977874007021792,0.6977874007021792,0.0,1
171,13736.1325,16181.0,0.6983945267722882,0.6983945267722882,0.6983945267722882,0.0,8
172,12280.76661,88340.0,0.697871984897483,0.697871984897483,0.697871984897483,0.0,2
173,2926.5223,23656.0,0.697483965214656,0.697483965214656,0.697483965214656,3.0,1
174,7851.901368,25950.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,2
175,10348.01348,34244.0,0.697633421230315,0.697633421230315,0.697633421230315,2.0,2
176,3401.881747,41972.0,0.697613873006413,0.697613873006413,0.697613873006413,0.0,1
177,6988.401604,22436.0,0.6976709223100706,0.6976709223100706,0.6976709223100706,0.0,3
178,5510.965059,99553.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,6
179,5282.543094,38606.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,3
180,18853.73945,37453.03323794849,0.6983670766433627,0.6983670766433627,0.6983670766433627,0.0,2
181,3781.4548,57647.0,0.6977562675181708,0.6977562675181708,0.6977562675181708,0.0,1
182,5867.12642,27880.0,0.6973280159140713,0.6973280159140713,0.6973280159140713,0.0,5
183,5989.773931,66839.0,0.6982876980950787,0.6982876980950787,0.6982876980950787,0.0,1
184,2671.295549,45525.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,1
185,8879.790017,52583.0,0.6979992159575074,0.6979992159575074,0.6979992159575074,0.0,7
186,5116.237577,37453.03323794849,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,5
187,2351.878675,12928.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,1
188,8288.155579,33816.0,0.6979219707892664,0.6979219707892664,0.6979219707892664,2.0,3
189,12296.49757,55193.0,0.6979099076891633,0.6979099076891633,0.6979099076891633,1.0,2
190,9223.987144,18814.0,0.6980829376653815,0.6980829376653815,0.6980829376653815,0.0,3
191,12902.56014,86584.0,0.6979783517998458,0.6979783517998458,0.6979783517998458,2.0,2
192,7503.367741,52464.0,0.6977720332790331,0.6977720332790331,0.6977720332790331,0.0,3
193,3245.479985,35592.0,0.6975298394272498,0.6975298394272498,0.6975298394272498,0.0,1
194,2379.614363,37453.03323794849,0.6972378852859352,0.6972378852859352,0.6972378852859352,0.0,1
195,4642.020128,37453.03323794849,0.696986892775266,0.696986892775266,0.696986892775266,0.0,5
196,17771.54902,37453.03323794849,0.698009315191618,0.698009315191618,0.698009315191618,0.0,2
197,7821.188278,37453.03323794849,0.6979565533241635,0.6979565533241635,0.6979565533241635,0.0,3
198,6788.084852,37453.03323794849,0.6977400886900034,0.6977400886900034,0.6977400886900034,0.0,9
199,2776.772734,70793.0,0.6971724677110133,0.6971724677110133,0.6971724677110133,0.0,1
200,6141.961623,37453.03323794849,0.6983977526236095,0.6983977526236095,0.6983977526236095,0.0,1
201,4628.995325,37453.03323794849,0.697102272717479,0.697102272717479,0.697102272717479,0.0,4
202,12883.11573,77469.0,0.6979565533241635,0.6979565533241635,0.6979565533241635,1.0,2
203,4737.411455,37453.03323794849,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,3
204,3887.324208,96335.0,0.6978023838458469,0.6978023838458469,0.6978023838458469,0.0,1
205,3619.060986,37453.03323794849,0.6978169961340474,0.6978169961340474,0.6978169961340474,0.0,1
206,10148.41973,44856.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,1.0,2
207,4928.001408,97917.0,0.697102272717479,0.697102272717479,0.697102272717479,5.0,3
208,19327.87406,57245.0,0.6980995519542771,0.6980995519542771,0.6980995519542771,0.0,2
209,5308.246978,37453.03323794849,0.6982411172854609,0.6982411172854609,0.6982411172854609,0.0,1
210,2359.423599,19864.0,0.6969454480135512,0.6969454480135512,0.6969454480135512,0.0,1
211,2530.705137,89451.0,0.6969454480135512,0.6969454480135512,0.6969454480135512,0.0,1
212,24238.66071,37453.03323794849,0.6979565533241635,0.6979565533241635,0.6979565533241635,2.0,2
213,3052.629532,37453.03323794849,0.6977400886900034,0.6977400886900034,0.6977400886900034,3.0,1
214,11578.12643,37453.03323794849,0.6980192013368166,0.6980192013368166,0.6980192013368166,0.0,2
215,8112.323843,87403.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,2
216,3647.24611,20694.0,0.6977562675181708,0.6977562675181708,0.6977562675181708,1.0,1
217,5384.532684,59364.0,0.697102272717479,0.697102272717479,0.697102272717479,0.0,5
218,4911.773088,37453.03323794849,0.6971724677110133,0.6971724677110133,0.6971724677110133,0.0,9
219,10208.92761,35482.0,0.6981383665257586,0.6981383665257586,0.6981383665257586,0.0,3
220,9217.978125,26351.0,0.6980567373447008,0.6980567373447008,0.6980567373447008,0.0,7
221,10506.93706,61650.0,0.6976524307593723,0.6976524307593723,0.6976524307593723,0.0,2
222,4923.950434,31093.0,0.6969454480135512,0.6969454480135512,0.6969454480135512,0.0,3
223,18745.39592,27229.0,0.697831250391281,0.697831250391281,0.697831250391281,0.0,2
224,2703.466256,37453.03323794849,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,1
225,2458.746211,37453.03323794849,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,1
226,5558.31428,37453.03323794849,0.6984162361272361,0.6984162361272361,0.6984162361272361,4.0,1
227,2678.457672,37453.03323794849,0.6975517723344024,0.6975517723344024,0.6975517723344024,1.0,1
228,5471.83429,53526.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,4
229,4879.384813,67163.0,0.6968575744657536,0.6968575744657536,0.6968575744657536,2.0,5
230,3440.361969,23870.0,0.6977064293154948,0.6977064293154948,0.6977064293154948,0.0,1
231,5619.689084,37453.03323794849,0.6982828502716962,0.6982828502716962,0.6982828502716962,0.0,1
232,22721.47396,21724.0,0.6984440450395292,0.6984440450395292,0.6984440450395292,0.0,2
233,5704.977144,50695.0,0.6972378852859352,0.6972378852859352,0.6972378852859352,0.0,5
234,3571.34607,73853.0,0.6976709223100706,0.6976709223100706,0.6976709223100706,0.0,1
235,8268.272933,95419.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,3.0,2
236,6325.030596,37453.03323794849,0.6976709223100706,0.6976709223100706,0.6976709223100706,0.0,7
237,4563.872603,37453.03323794849,0.6980995519542771,0.6980995519542771,0.6980995519542771,0.0,1
238,5140.11289,37453.03323794849,0.6981997221826438,0.6981997221826438,0.6981997221826438,0.0,1
239,10541.10977,59965.0,0.6981528889888289,0.6981528889888289,0.6981528889888289,0.0,7
240,7606.70898,47778.0,0.6977874007021792,0.6977874007021792,0.6977874007021792,0.0,7
241,30763.25637,41279.0,0.6980192013368166,0.6980192013368166,0.6980192013368166,0.0,2
242,2726.834065,37453.03323794849,0.6972989718301453,0.6972989718301453,0.6972989718301453,0.0,1
243,4751.280948,30887.0,0.6980567373447008,0.6980567373447008,0.6980567373447008,0.0,1
244,2631.564135,37453.03323794849,0.6972378852859352,0.6972378852859352,0.6972378852859352,0.0,1
245,4988.579794,38928.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,8
246,15470.59658,68086.0,0.6984333392983795,0.6984333392983795,0.6984333392983795,0.0,3
247,5324.38786,31561.0,0.6971379975688385,0.6971379975688385,0.6971379975688385,0.0,7
248,3763.637743,93595.0,0.6978023838458469,0.6978023838458469,0.6978023838458469,4.0,1
249,6105.801637,37453.03323794849,0.6975730721246668,0.6975730721246668,0.6975730721246668,0.0,5
250,4458.113369,17622.0,0.697026792661888,0.697026792661888,0.697026792661888,1.0,3
251,2660.931663,53333.0,0.6970652277194735,0.6970652277194735,0.6970652277194735,0.0,1
252,8110.305608,52548.0,0.6978587333061619,0.6978587333061619,0.6978587333061619,0.0,5
253,4686.469674,58089.0,0.6980476429700087,0.6980476429700087,0.6980476429700087,0.0,1
254,8672.229719,37453.03323794849,0.6985389517231883,0.6985389517231883,0.6985389517231883,0.0,1
255,3199.824902,78784.0,0.697483965214656,0.697483965214656,0.697483965214656,0.0,1
256,7284.262288,10334.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,2
257,5093.479191,37453.03323794849,0.6972378852859352,0.6972378852859352,0.6972378852859352,0.0,3
258,3141.333694,24019.0,0.6974599655492818,0.6974599655492818,0.6974599655492818,0.0,1
259,2582.408525,76731.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,1
260,5085.023369,37453.03323794849,0.6972689441785297,0.6972689441785297,0.6972689441785297,1.0,3
261,5607.253592,39507.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,5
262,5791.610721,80480.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,7
263,8622.835375,97361.0,0.6972989718301453,0.6972989718301453,0.6972989718301453,0.0,2
264,5568.889245,53295.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,8
265,2685.425957,75329.0,0.697102272717479,0.697102272717479,0.697102272717479,0.0,1
266,9192.592887,37388.0,0.6980383592863427,0.6980383592863427,0.6980383592863427,0.0,5
267,4914.731004,14232.0,0.696986892775266,0.696986892775266,0.696986892775266,0.0,5
268,2949.282616,78596.0,0.6972989718301453,0.6972989718301453,0.6972989718301453,0.0,1
269,4553.809528,61064.0,0.6979992159575074,0.6979992159575074,0.6979992159575074,0.0,1
270,8457.461231,26023.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,1.0,2
271,6744.190752,37453.03323794849,0.6976889155814119,0.6976889155814119,0.6976889155814119,0.0,4
272,2827.328603,20368.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,1
273,9150.137599,32370.0,0.6980192013368166,0.6980192013368166,0.6980192013368166,0.0,4
274,3038.114641,31532.0,0.6974599655492818,0.6974599655492818,0.6974599655492818,0.0,1
275,11005.02349,37453.03323794849,0.6971724677110133,0.6971724677110133,0.6971724677110133,2.0,2
276,11533.47722,41098.0,0.6977874007021792,0.6977874007021792,0.6977874007021792,0.0,2
277,2706.606128,22664.0,0.6972989718301453,0.6972989718301453,0.6972989718301453,0.0,1
278,2791.880258,72389.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,1
279,8609.158215,79090.0,0.6979337603725477,0.6979337603725477,0.6979337603725477,0.0,3
280,5229.68034,26540.0,0.6971724677110133,0.6971724677110133,0.6971724677110133,1.0,5
281,2354.495752,37453.03323794849,0.696986892775266,0.696986892775266,0.696986892775266,0.0,1
282,4363.124641,54514.0,0.6979565533241635,0.6979565533241635,0.6979565533241635,3.0,1
283,4984.618655,86305.0,0.6969023725902878,0.6969023725902878,0.6969023725902878,0.0,5
284,14057.42125,36261.0,0.6980476429700087,0.6980476429700087,0.6980476429700087,0.0,2
285,2430.870824,28476.0,0.6969023725902878,0.6969023725902878,0.6969023725902878,0.0,1
286,4736.34799,37453.03323794849,0.697026792661888,0.697026792661888,0.697026792661888,0.0,3
287,32450.39142,60455.0,0.6978975620301712,0.6978975620301712,0.6978975620301712,0.0,2
288,5824.767025,38492.0,0.6972689441785297,0.6972689441785297,0.6972689441785297,0.0,3
289,5220.685297,68867.0,0.6981383665257586,0.6981383665257586,0.6981383665257586,0.0,1
290,4341.363555,23352.0,0.6979888970942049,0.6979888970942049,0.6979888970942049,0.0,1
291,4711.080198,13933.0,0.6969023725902878,0.6969023725902878,0.6969023725902878,0.0,6
292,3576.705025,24959.0,0.6976709223100706,0.6976709223100706,0.6976709223100706,0.0,1
293,6899.709949,37308.0,0.697613873006413,0.697613873006413,0.697613873006413,0.0,9
294,5845.426201,43145.0,0.6972989718301453,0.6972989718301453,0.6972989718301453,0.0,6
295,2756.472584,43540.0,0.6972057444521418,0.6972057444521418,0.6972057444521418,0.0,1
296,5603.73932,95284.0,0.6971724677110133,0.6971724677110133,0.6971724677110133,0.0,4
297,12655.52878,26149.0,0.6983017926259782,0.6983017926259782,0.6983017926259782,0.0,7
298,14435.67365,60880.0,0.6980567373447008,0.6980567373447008,0.6980567373447008,0.0,2
299,2914.955295,37803.0,0.6973280159140713,0.6973280159140713,0.6973280159140713,0.0,1
